Cruise;Date;DeciYear;Year;Month;Day;Hours;Minutes;Longitude;Latitude;Pressure;Depth;Temperature;Salinity;Conductivity;O2;Beam;PAR;Fluor;Sig_theta;Season;VertZone;MLD_dens125;MLD_bvfrq;MLD_densT2;DCM;z_par_1pcnt
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;255;253.07401;18.6989;36.5681;4.8572;192.78;0.402;0;0.001;26.30909;1;3;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;257;255.0574;18.6799;36.5676;4.8552;192.56;0.401;0;-0.001;26.31363;1;3;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;259;257.04099;18.6792;36.5667;4.8551;193.50999;0.401;0;0.006;26.31321;1;3;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;261;259.02441;18.6801;36.5664;4.8553;193.36;0.402;0;0.003;26.31284;1;3;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;263;261.00739;18.6667;36.5659;4.8539;193.5;0.401;0;0.005;26.31595;1;3;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;265;262.99261;18.6332;36.564;4.8503;193.66;0.402;0;0.003;26.32309;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;267;264.97589;18.6712;36.5661;4.8546;192.85001;0.401;0;0.002;26.31515;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;269;266.9595;18.6141;36.5632;4.8483;193.22;0.401;0;0;26.32751;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;271;268.94241;18.6036;36.562;4.8472;193.28999;0.401;0;0.002;26.32934;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;273;270.92639;18.5921;36.5615;4.846;193.11;0.401;0;-0.001;26.33196;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;275;272.909;18.6131;36.5638;4.8486;194.56;0.401;0;-0.003;26.32849;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;277;274.89401;18.5969;36.561;4.8466;193.88;0.401;0;-0.006;26.33054;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;279;276.87659;18.5947;36.5615;4.8466;194.07001;0.401;0;0.002;26.33157;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;281;278.8595;18.5982;36.5617;4.847;194.64;0.401;0;0.006;26.33093;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;283;280.84329;18.5675;36.5566;4.8433;194.07001;0.401;0;0.005;26.33489;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;285;282.8262;18.562;36.5562;4.8428;194;0.401;0;0.005;26.33607;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;287;284.80981;18.5352;36.5531;4.8397;194.13;0.401;0;0.009;26.34056;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;289;286.79419;18.4843;36.5517;4.8343;195.39999;0.401;0;0;26.35243;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;291;288.77661;18.5326;36.5539;4.8397;195.10001;0.401;0;-0.005;26.34201;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;293;290.76001;18.515;36.5529;4.8378;194.42;0.402;0;0.002;26.34578;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;295;292.74301;18.4954;36.5519;4.8358;194.52;0.401;0;-0.001;26.35005;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;297;294.72641;18.4977;36.5521;4.8361;194.12;0.402;0;0.001;26.34972;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;299;296.7099;18.4764;36.5507;4.8338;193.25;0.401;0;0.003;26.35411;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;301;298.6925;18.4309;36.5492;4.829;194.60001;0.402;0;0.002;26.36452;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;303;300.67679;18.4512;36.5498;4.8313;191.53999;0.402;0;0.006;26.35995;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;305;302.65939;18.4248;36.5503;4.8286;190.84;0.402;0;0.002;26.36708;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;307;304.64359;18.3821;36.5492;4.8241;191.24001;0.402;0;0.012;26.37707;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;309;306.62711;18.3552;36.547;4.8212;191.89999;0.402;0;0.005;26.38223;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;311;308.6084;18.3371;36.5454;4.8192;191.37;0.401;0;-0.003;26.38564;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;313;310.59271;18.3194;36.5443;4.8173;192.5;0.401;0;-0.002;26.38932;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;315;312.57599;18.3163;36.544;4.817;191.88;0.402;0;0.003;26.38996;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;317;314.55841;18.3218;36.5436;4.8176;191.3;0.402;0;0.005;26.38836;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;319;316.5415;18.3049;36.5428;4.8159;191.17999;0.402;0;0.012;26.39208;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;321;318.5238;18.2977;36.5427;4.8152;191.10001;0.401;0;0.004;26.3939;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;323;320.50821;18.2976;36.5425;4.8153;190.73;0.402;0;0.006;26.39386;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;325;322.4906;18.2992;36.5427;4.8155;191.53;0.402;0;0.003;26.3937;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;327;324.47299;18.2905;36.542;4.8146;191.05;0.401;0;0.008;26.39543;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;329;326.45651;18.2677;36.5411;4.8122;191.17;0.401;0;0.006;26.40054;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;331;328.4397;18.2662;36.541;4.8122;190.61;0.401;0;0.002;26.40093;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;333;330.42221;18.2484;36.5392;4.8102;191.10001;0.401;0;0;26.40409;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;335;332.40521;18.2378;36.5376;4.809;191.14;0.401;0;0.002;26.40561;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;337;334.38889;18.2124;36.536;4.8062;191.03999;0.401;0;0.008;26.41082;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;339;336.37149;18.1991;36.5354;4.8049;191.3;0.401;0;0.006;26.41377;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;341;338.35431;18.218;36.5362;4.807;190.95;0.402;0;0.004;26.40975;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;343;340.3371;18.194;36.535;4.8045;190.85001;0.401;0;0.009;26.41491;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;345;342.3194;18.1637;36.5324;4.8011;190.03;0.401;0;0.007;26.42057;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;347;344.30231;18.1399;36.5302;4.7984;189.81;0.401;0;0;26.4249;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;349;346.28461;18.1057;36.5274;4.7946;189.5;0.401;0;0.001;26.43136;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;351;348.2681;18.1262;36.5284;4.797;189.47;0.401;0;0;26.42711;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;353;350.25049;18.0953;36.5275;4.7938;189.77;0.401;0;-0.001;26.4342;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;355;352.23331;18.0875;36.5265;4.7929;189.75999;0.401;0;0.001;26.43546;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;357;354.21631;18.0967;36.5269;4.794;188.89;0.401;0;0.001;26.43357;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;359;356.1983;18.083;36.5257;4.7925;189.03;0.401;0;0.003;26.43614;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;361;358.18069;18.0305;36.5199;4.7865;189.37;0.401;0;0.007;26.44482;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;363;360.16461;18.0441;36.5225;4.7883;188.17999;0.401;0;-0.008;26.44353;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;365;362.14651;18.0051;36.5154;4.7835;188.94;0.407;0;-0.003;26.44785;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;367;364.1293;17.9477;36.5106;4.777;189.91;0.41;0;0.001;26.45847;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;369;366.11191;17.9473;36.5105;4.7771;188.25;0.399;0;-0.002;26.45858;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;371;368.09549;17.9392;36.5097;4.7762;188.34;0.402;0;-0.004;26.46006;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;373;370.0769;17.9322;36.5089;4.7755;189.64;0.401;0;-0.005;26.46126;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;375;372.05951;17.9344;36.5097;4.7759;189.16;0.401;0;-0.002;26.46142;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;377;374.0423;17.9213;36.5074;4.7744;188.84;0.401;0;0.001;26.46298;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;379;376.02499;17.932;36.5088;4.7757;188.60001;0.401;0;0.004;26.4615;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;381;378.0076;17.9291;36.5085;4.7755;188.78;0.401;0;0.003;26.46207;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;383;379.9895;17.9173;36.507;4.7742;187.83;12.139;0;-0.006;26.46392;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;385;381.97189;17.9005;36.5049;4.7723;188.28999;-0.361;0;0.002;26.46655;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;387;383.9549;17.9058;36.5056;4.773;188.14;0.51;0;0.002;26.46586;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;389;385.93619;17.8424;36.4976;4.7656;189.10001;0.373;0;-0.001;26.47546;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;391;387.91971;17.8752;36.5027;4.7697;188.32001;0.405;0;-0.002;26.47137;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;393;389.9014;17.8186;36.4958;4.7631;188.37;0.398;0;-0.01;26.48011;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;395;391.88419;17.8054;36.4929;4.7614;188.44;0.401;0;0.003;26.48122;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;397;393.86639;17.8043;36.4927;4.7614;188.19;0.402;0;0.005;26.48143;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;399;395.84821;17.7887;36.4902;4.7596;189.19;0.402;0;0.004;26.48343;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;401;397.83121;17.7951;36.4898;4.7603;188.83;0.401;0;-0.001;26.48164;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;403;399.81281;17.793;36.4908;4.7603;188.71001;0.401;0;-0.001;26.48301;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;405;401.7952;17.7593;36.486;4.7563;188.78999;0.401;0;0.002;26.48769;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;407;403.77759;17.7702;36.4875;4.7577;188.62;0.401;0;0;26.48625;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;409;405.75931;17.7691;36.4862;4.7575;188.73;0.402;0;-0.002;26.48561;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;411;407.74219;17.7373;36.4828;4.7539;188.58;0.402;0;0;26.4909;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;413;409.7243;17.7165;36.4784;4.7513;188.52;0.402;0;0.004;26.49271;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;415;411.707;17.7282;36.4813;4.753;188.27;0.402;0;0;26.49215;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;417;413.68839;17.6987;36.4739;4.7491;188.74001;0.402;0;0.002;26.49379;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;419;415.6713;17.6951;36.4754;4.749;188.87;0.401;0;0.002;26.49591;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;421;417.65201;17.6967;36.4714;4.7488;188.58;0.401;0;0.002;26.49253;1;4;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;423;419.63449;17.6331;36.4665;4.7418;188.69;0.401;0;0.006;26.50443;1;5;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;425;421.61661;17.6976;36.4756;4.7496;188.5;0.401;0;0.002;26.49571;1;5;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;427;423.59891;17.6693;36.4706;4.7462;187.78;0.401;0;-0.001;26.49889;1;5;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;429;425.58109;17.6001;36.4591;4.7377;188.25999;0.401;0;0.001;26.50707;1;5;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;431;427.56259;17.5953;36.4573;4.7371;187.99001;0.401;0;0.008;26.50694;1;5;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;433;429.54489;17.5433;36.4489;4.7309;188.21001;0.401;0;0.01;26.51326;1;5;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;435;431.52661;17.5178;36.4456;4.7279;188.50999;0.401;0;0.006;26.51702;1;5;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;437;433.50931;17.5367;36.4484;4.7303;188.23;0.401;0;0.004;26.51465;1;5;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;439;435.49039;17.517;36.4451;4.728;188.3;0.401;0;0.002;26.517;1;5;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;441;437.4726;17.5259;36.4466;4.7291;187.77;0.401;0;0.004;26.51607;1;5;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;443;439.45459;17.521;36.445;4.7285;187.2;0.401;0;0.002;26.51612;1;5;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;445;441.43591;17.5181;36.4454;4.7284;187.14999;0.401;0;-0.001;26.51722;1;5;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;447;443.41809;17.4764;36.4387;4.7234;186.55;0.401;0;0.005;26.5223;1;5;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;449;445.4003;17.4228;36.429;4.7168;186.97;0.401;0;-0.001;26.52795;1;5;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;451;447.38211;17.3878;36.4226;4.7125;186.37;0.401;0;-0.004;26.5316;1;5;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;453;449.36319;17.3809;36.4221;4.7118;186.09;0.401;0;-0.003;26.53297;1;5;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;455;451.34521;17.3727;36.4186;4.7107;186.03999;0.401;0;0.001;26.53235;1;5;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;457;453.32669;17.3106;36.4093;4.7033;186.17999;0.401;0;-0.002;26.54031;1;5;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;459;455.3092;17.3215;36.4111;4.7047;186.37;0.4;0;0;26.53914;1;5;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;461;457.29089;17.3604;36.415;4.7093;183.98;0.401;0;0;26.53282;1;5;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;463;459.27261;17.2522;36.398;4.6962;186.74001;0.401;0;-0.001;26.54597;1;5;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;465;461.25391;17.2656;36.4;4.6979;185.3;0.4;0;-0.002;26.54436;1;5;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;467;463.23529;17.2567;36.3991;4.697;184.71001;0.4;0;-0.001;26.54589;1;5;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;469;465.21741;17.1886;36.3872;4.6887;184.91;0.401;0;-0.004;26.55322;1;5;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;471;467.1991;17.1562;36.3805;4.6847;185.73;0.4;0;-0.006;26.55594;1;5;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;473;469.1806;17.1396;36.3776;4.6827;185.41;0.4;0;-0.003;26.55778;1;5;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;475;471.1619;17.1476;36.3778;4.6836;183.91;0.4;0;-0.004;26.5561;1;5;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;477;473.14459;17.0493;36.3622;4.6718;184.39999;0.4;0;0.001;26.56774;1;5;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;479;475.12439;17.0391;36.3594;4.6705;185.10001;0.4;0;0.001;26.56811;1;5;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;481;477.10611;17.0094;36.3541;4.667;183.50999;0.401;0;-0.006;26.57121;1;5;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;483;479.0885;16.9662;36.3462;4.6617;184.00999;0.401;0;-0.004;26.57552;1;5;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;485;481.06961;16.9427;36.3416;4.6588;183.24001;0.401;0;-0.006;26.57767;1;5;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;487;483.05121;16.9071;36.3361;4.6546;184.17999;0.4;0;-0.003;26.58199;1;5;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;489;485.03241;16.9252;36.3354;4.6565;183.53999;0.4;0;0;26.57723;1;5;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;491;487.0141;16.8416;36.3236;4.6466;184.14999;0.4;0;0.002;26.5881;1;5;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;493;488.99561;16.8441;36.3257;4.6472;183.99001;0.4;0;-0.002;26.5892;1;5;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;495;490.97659;16.8675;36.3293;4.6501;183.39999;0.4;0;-0.003;26.58649;1;5;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;497;492.9585;16.8421;36.3236;4.647;182.42;0.4;0;0;26.58822;1;5;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;499;494.9397;16.819;36.3203;4.6443;183.06;0.4;0;0.004;26.59124;1;5;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;501;496.92059;16.7861;36.314;4.6403;181.46001;0.4;0;0.004;26.59426;1;5;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;503;498.90259;16.6799;36.2935;4.6272;181.45;0.4;0;-0.001;26.60366;1;5;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;505;500.8837;16.6041;36.282;4.6182;182.22;0.4;0;0.003;26.61273;1;5;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;507;502.86429;16.5787;36.278;4.6152;180.48;0.4;0;-0.002;26.6157;1;5;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;509;504.84641;16.5189;36.2681;4.608;180.61;0.4;0;0.002;26.62218;1;5;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;511;506.82709;16.4975;36.2639;4.6055;180.42999;0.4;0;0.001;26.62404;1;5;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;513;508.80811;16.42;36.2506;4.5961;179.64999;0.4;0;-0.003;26.63199;1;5;118.1404;102.2592;106.2293;108.2149;197.5229
321;08/03/2016;2016.18518;2016;3;8;18;17;295.82001;31.679;515;510.78989;16.4305;36.252;4.5974;179.06;0.4;0;0.001;26.63069;1;5;118.1404;102.2592;106.2293;108.2149;197.5229
